points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
128,0.017,0.002,0.019,0.002,12.7898,0.0
8,0.009,0.005,0.01,0.006,16.8044,20070.9116
16,0.012,0.008,0.013,0.009,18.3125,18982.9754
24,0.016,0.007,0.018,0.008,16.6226,24714.4266
32,0.018,0.008,0.02,0.009,20.5718,19496.0807
40,0.017,0.001,0.019,0.001,19.9497,23799.5195
