points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
136,0.0,0.0,0.0,0.0,1.1977,0
8,0.115,0.038,0.103,0.017,4.0469,4927.6006
16,0.013,0.007,0.011,0.007,2.7493,5164.1871
24,-0.0,0.002,-0.0,0.001,2.7406,5360.9735
32,0.0,0.001,0.0,0.001,2.7704,5443.2249
40,-0.0,0.0,-0.0,0.0,2.7683,5927.7232
