points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
463,0.274,0.045,0.367,0.044,977.0895,0.0
9,0.18,0.024,0.27,0.026,10.6947,2539.9337
18,0.17,0.035,0.248,0.048,13.7391,2324.5981
27,0.149,0.061,0.213,0.081,15.6751,4234.3349
36,0.144,0.058,0.21,0.076,16.6468,4448.153
45,0.159,0.052,0.228,0.068,18.1572,4051.402
