points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
512,0.01,0.027,0.012,0.029,152.8568,0
10,0.039,0.029,0.031,0.022,0.3975,272.0475
20,0.002,0.004,0.003,0.004,0.4566,260.5012
30,0.006,0.012,0.007,0.011,0.6953,339.9786
40,0.003,0.009,0.005,0.009,0.7777,326.7619
50,0.012,0.011,0.011,0.01,0.9734,362.7706
