points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,-0.004,0.0,-0.0,0.0,0.8999,0.0
7,0.007,0.01,0.005,0.004,2.8731,5239.3032
14,-0.003,0.004,0.006,0.001,2.8441,6077.9198
21,0.002,0.005,0.001,0.002,2.9033,6046.642
28,0.001,0.001,-0.0,0.0,2.9039,5331.1379
35,-0.0,0.001,-0.001,0.0,3.572,5634.0923
