points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
577,0.119,0.048,0.185,0.063,304.9845,0
10,0.219,0.07,0.243,0.072,2.0245,702.0604
20,0.107,0.032,0.134,0.042,2.567,785.5529
30,0.099,0.041,0.138,0.055,3.1844,1148.8076
40,0.094,0.04,0.135,0.053,3.599,1060.3041
50,0.11,0.029,0.143,0.041,4.0431,1194.9694
