points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
463,0.283,0.034,0.393,0.025,1401.0012,0.0
9,0.2,0.023,0.281,0.025,10.4986,2210.7235
18,0.177,0.028,0.252,0.033,12.6238,2199.4289
27,0.185,0.053,0.253,0.07,16.0691,3951.6045
36,0.178,0.043,0.252,0.056,16.2592,3447.3023
45,0.172,0.048,0.261,0.062,16.5468,4058.4193
