points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
275,0.362,0.037,0.508,0.016,0.2029,0.0
9,0.372,0.057,0.5,0.068,0.6035,1103.7098
18,0.398,0.009,0.532,0.012,0.5844,1152.0911
27,0.37,0.001,0.514,0.002,0.6541,1454.7681
36,0.367,0.0,0.512,0.0,1.2799,2056.2061
45,0.371,0.003,0.514,0.002,1.3258,1895.9474
