points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.059,0.0,0.073,0.0,0.6279,0.0
7,0.04,0.02,0.047,0.025,2.6367,5293.6872
14,0.043,0.022,0.02,0.006,3.0895,6482.0131
21,0.048,0.008,0.04,0.011,2.464,6079.7478
28,0.073,0.026,0.077,0.009,2.5831,5678.0952
35,0.056,0.009,0.066,0.019,2.7448,5317.559
