points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
637,-0.003,0.007,0.003,0.016,288.5136,0.0
10,0.004,0.004,0.006,0.002,1.7245,771.8391
20,0.002,0.006,0.005,0.006,2.0987,816.599
30,0.005,0.015,0.012,0.008,3.3689,1115.4701
40,0.005,0.011,0.01,0.008,3.6114,1118.4596
50,0.006,0.013,0.011,0.007,3.972,1112.333
