points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
84,0.029,0.005,0.019,0.004,213.2457,0.0
7,0.301,0.119,0.245,0.101,24.5355,6616.709
14,0.314,0.146,0.248,0.114,45.0431,6779.4242
21,0.312,0.14,0.241,0.108,50.4117,7347.0283
28,0.375,0.044,0.292,0.036,58.8494,7792.8954
35,0.38,0.039,0.296,0.035,72.6574,7545.391
