points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
500,0.012,0.016,0.01,0.014,337.1439,0.0
9,0.0,0.003,0.0,0.002,3.3562,1206.8589
18,-0.001,0.002,-0.001,0.001,3.8421,1379.4751
27,-0.002,0.002,-0.001,0.001,4.9923,2248.7437
36,-0.002,0.003,-0.001,0.002,5.5927,2361.2243
45,-0.001,0.004,-0.0,0.003,6.4921,1871.9432
