points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
8,0.503,0.064,0.45,0.037,143.1092,19628.6388
16,0.363,0.094,0.367,0.078,131.6518,20102.1386
24,0.341,0.129,0.372,0.133,156.9337,20687.6901
32,0.352,0.143,0.378,0.146,196.0346,21535.1487
40,0.369,0.114,0.409,0.1,295.6765,22814.9838
