points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
512,0.036,0.042,0.028,0.033,0.034,0
10,0.025,0.01,0.022,0.009,0.1278,235.1619
20,0.021,0.004,0.016,0.003,0.1346,257.4042
30,0.023,0.001,0.018,0.001,0.3358,374.7097
40,0.006,0.001,0.005,0.0,0.3859,347.3138
50,0.022,0.0,0.017,0.0,0.3269,389.7928
