points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
150,-0.004,0.001,-0.003,0.001,0.1323,0.0
8,0.062,0.08,0.074,0.098,0.5588,1017.8859
16,-0.002,0.005,-0.001,0.003,0.5831,1124.0917
24,-0.001,0.002,-0.001,0.001,0.587,1126.3656
32,-0.004,0.0,-0.003,0.0,0.6177,1184.8494
40,-0.004,0.0,-0.003,0.0,0.7019,1463.1712
