points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
470,0.086,0.024,0.175,0.044,178.8163,0
9,0.103,0.007,0.196,0.008,0.9886,333.0579
18,0.112,0.007,0.212,0.02,1.1082,344.2174
27,0.105,0.012,0.197,0.018,1.5425,542.0948
36,0.1,0.01,0.187,0.015,1.5349,483.8671
45,0.091,0.012,0.173,0.015,1.6245,494.0511
