points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
570,0.411,0.084,0.439,0.048,0.0809,0.0
10,0.01,0.005,0.019,0.009,0.2076,350.5376
20,0.296,0.005,0.307,0.008,0.2197,453.6743
30,-0.02,0.008,-0.015,0.008,0.6219,714.1049
40,-0.033,0.002,0.012,0.001,0.5794,678.1641
50,-0.021,0.001,-0.021,0.003,0.6502,954.9344
