points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
343,0.043,0.049,0.015,0.018,263.9769,0.0
9,0.031,0.026,0.019,0.015,2.4256,1048.5479
18,0.038,0.031,0.024,0.017,3.1775,1044.8503
27,0.028,0.022,0.017,0.011,3.7952,1048.0429
36,0.033,0.027,0.025,0.017,5.1452,1427.7515
45,0.036,0.026,0.018,0.012,5.8239,1313.6906
