points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
275,0.584,0.116,0.702,0.102,225.7961,0.0
9,0.443,0.08,0.563,0.069,3.1573,1443.9097
18,0.487,0.086,0.612,0.068,3.5921,1497.8052
27,0.499,0.09,0.625,0.072,4.3592,1307.0484
36,0.517,0.094,0.642,0.075,5.1255,1715.727
45,0.526,0.077,0.65,0.062,6.0265,1565.034
