points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
300,0.165,0.018,0.29,0.019,1828.1934,0
9,0.108,0.044,0.202,0.074,52.2191,5220.7534
18,0.135,0.055,0.229,0.092,54.0692,4952.4155
27,0.14,0.038,0.245,0.063,55.7831,5876.2284
36,0.145,0.027,0.263,0.034,61.3432,7655.8094
45,0.149,0.017,0.271,0.016,59.8763,6187.1929
