points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
300,0.127,0.014,0.272,0.013,1.6097,0
9,0.085,0.032,0.189,0.066,3.3978,5387.5637
18,0.093,0.027,0.213,0.062,3.6153,5458.2635
27,0.116,0.017,0.254,0.035,3.6301,4781.5011
36,0.123,0.003,0.266,0.003,6.4708,8412.33
45,0.129,0.001,0.273,0.003,5.7113,5772.4704
