points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
96,0.1,0.073,0.061,0.061,10.0454,0
7,0.139,0.029,0.075,0.019,2.6391,1218.5213
14,0.16,0.029,0.091,0.024,3.5157,1464.3215
21,0.13,0.035,0.069,0.02,3.7694,1652.5817
28,0.12,0.04,0.062,0.023,4.7456,1422.9597
35,0.127,0.025,0.065,0.015,5.586,1395.8788
