points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
234,0.0,0.004,0.0,0.003,0.1139,0.0
8,-0.004,0.001,-0.003,0.001,0.3273,621.7242
16,-0.005,0.0,-0.008,0.0,0.334,752.815
24,0.0,0.002,0.0,0.002,0.3679,718.0439
32,-0.005,0.001,-0.004,0.001,0.3836,742.2651
40,-0.005,0.001,-0.005,0.0,0.7254,940.3558
