points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
720,0.203,0.018,0.241,0.015,930.2997,0.0
10,0.007,0.004,0.02,0.01,10.2756,2990.1755
20,0.004,0.003,0.02,0.01,11.8239,3067.9169
30,0.003,0.001,0.019,0.011,19.4261,3210.8512
40,0.001,0.0,0.017,0.013,23.3421,3682.7193
50,0.001,0.001,0.017,0.014,24.4383,3249.5237
