points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
270,0.325,0.047,0.524,0.017,3719.4224,0.0
9,0.201,0.071,0.375,0.098,137.8387,5134.9561
18,0.256,0.076,0.447,0.1,108.6993,5020.6952
27,0.307,0.058,0.506,0.062,91.1087,4874.729
36,0.331,0.048,0.533,0.047,114.2605,4235.7938
45,0.345,0.045,0.545,0.04,100.259,3903.879
