points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
427,0.114,0.025,0.165,0.034,1720.329,0.0
9,0.063,0.036,0.09,0.046,16.5563,2626.8382
18,0.104,0.047,0.155,0.069,18.5203,2916.7656
27,0.11,0.032,0.162,0.045,23.0405,3969.8867
36,0.124,0.014,0.179,0.013,26.862,4685.2988
45,0.121,0.017,0.177,0.019,27.6414,5121.8689
