points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
512,-0.043,0.005,0.035,0.004,764.7841,0
10,0.006,0.011,0.001,0.001,12.1834,2981.6133
20,0.02,0.014,0.0,0.001,14.3142,2758.9312
30,0.014,0.019,0.001,0.001,17.9209,4793.0791
40,0.02,0.021,0.001,0.001,21.1406,4668.7961
50,0.022,0.016,0.001,0.001,23.4993,4285.7658
