points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
448,0.59,0.19,0.637,0.136,0.1241,0
9,0.224,0.041,0.372,0.024,0.448,650.6141
18,0.079,0.0,0.161,0.001,0.4028,768.0585
27,0.04,0.014,0.056,0.019,1.1859,1180.8759
36,0.406,0.003,0.499,0.005,0.8805,1314.6716
45,0.245,0.02,0.277,0.024,0.9924,1158.5344
