points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
512,0.044,0.043,0.034,0.032,0.036,0
10,0.008,0.006,0.01,0.01,0.1279,220.956
20,0.009,0.002,0.006,0.002,0.1332,237.5668
30,0.034,0.0,0.027,0.0,0.3277,347.201
40,0.043,0.0,0.034,0.0,0.2932,315.6077
50,0.016,0.001,0.013,0.001,0.3289,331.156
