points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.0,0.0,0.002,0.0,0.5873,0
7,-0.0,0.003,0.003,0.003,2.4733,4688.4625
14,-0.002,0.004,0.002,0.001,2.5466,4669.7362
21,0.001,0.002,0.002,0.0,2.8431,5330.6449
28,0.002,0.002,0.004,0.002,2.5794,5235.4551
35,0.001,0.0,0.002,0.0,2.6404,5474.5312
