points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
300,0.219,0.028,0.401,0.036,1731.0684,0
9,0.108,0.042,0.221,0.079,52.2425,5546.9863
18,0.151,0.053,0.286,0.085,53.9363,4826.9386
27,0.177,0.036,0.336,0.05,61.1297,5866.0834
36,0.17,0.025,0.331,0.032,64.407,7050.7149
45,0.173,0.029,0.338,0.038,77.5077,5673.3061
