points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
570,0.476,0.171,0.543,0.105,0.0829,0.0
10,0.242,0.008,0.237,0.012,0.2206,681.9797
20,0.119,0.023,0.166,0.009,0.225,518.306
30,0.031,0.012,0.057,0.014,0.5929,697.7848
40,-0.022,0.001,-0.023,0.001,0.5265,594.2707
50,-0.019,0.0,-0.018,0.0,0.5006,647.0789
