points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
82,0.074,0.014,0.055,0.011,115.0385,0.0
7,0.008,0.004,0.008,0.003,17.2458,6720.0494
14,0.399,0.383,0.353,0.342,22.7866,7370.7616
21,0.066,0.064,0.052,0.051,34.643,7671.8253
28,0.229,0.227,0.206,0.205,43.5995,6500.9896
35,0.187,0.162,0.168,0.146,49.3229,7196.3351
