points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.37,0.116,0.487,0.029,0.9624,0.0
7,0.345,0.043,0.439,0.066,2.481,3605.8899
14,0.352,0.025,0.444,0.029,1.9614,3803.0704
21,0.286,0.01,0.426,0.017,2.017,3329.2553
28,0.393,0.018,0.425,0.013,2.5454,3909.4014
35,0.331,0.024,0.484,0.044,2.3091,5237.702
