points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
300,0.218,0.03,0.404,0.03,2457.8128,0
9,0.09,0.027,0.192,0.056,52.7877,5091.9568
18,0.123,0.046,0.261,0.092,54.85,4973.7708
27,0.134,0.027,0.277,0.048,60.1075,5962.3251
36,0.15,0.029,0.305,0.043,73.0474,6467.0514
45,0.159,0.03,0.323,0.045,74.0922,6249.8716
