points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
319,0.251,0.037,0.36,0.037,0.2219,0.0
9,0.218,0.056,0.307,0.065,0.5028,863.3828
18,0.228,0.014,0.344,0.015,0.5064,888.6252
27,0.231,0.006,0.353,0.009,0.5467,878.3724
36,0.241,0.003,0.355,0.002,0.9785,1127.0832
45,0.235,0.005,0.359,0.004,1.0126,1076.9851
