points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
720,0.023,0.009,0.025,0.008,1.0425,0
10,0.033,0.002,0.034,0.002,2.3381,4543.1188
20,0.041,0.006,0.036,0.004,4.7287,4918.0343
30,0.04,0.004,0.037,0.003,4.5715,5573.2634
40,0.039,0.002,0.037,0.002,5.3961,5399.5373
50,0.033,0.006,0.032,0.004,5.8943,6367.3412
