points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
900,0.018,0.015,0.025,0.021,0.3765,0.0
10,0.004,0.004,0.025,0.016,0.7392,1143.1441
20,0.011,0.006,0.022,0.005,1.2833,1034.275
30,0.01,0.001,0.016,0.002,1.3298,1033.238
40,0.01,0.001,0.019,0.002,1.3682,1090.1449
50,0.012,0.001,0.025,0.001,1.4034,1144.6168
