points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
235,-0.033,0.003,0.114,0.004,1183.54,0.0
8,-0.007,0.018,0.117,0.022,11.1228,6310.5352
16,0.018,0.002,0.039,0.016,14.6369,8653.6194
24,-0.001,0.016,0.1,0.034,22.1269,7068.2402
32,-0.001,0.017,0.093,0.014,30.5101,7718.8091
40,-0.016,0.015,0.081,0.024,41.4211,9478.127
