points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
131,0.211,0.033,0.351,0.018,7.278,0
8,0.096,0.015,0.209,0.01,8.6156,10428.4014
16,0.124,0.032,0.247,0.053,8.8875,11691.469
24,0.154,0.037,0.271,0.055,10.7573,12241.9725
32,0.169,0.023,0.283,0.037,8.0447,12328.1143
40,0.205,0.01,0.335,0.014,7.6704,12752.4809
