points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.362,0.109,0.311,0.021,0.702,0
7,0.426,0.012,0.313,0.015,1.7257,2921.1519
14,0.283,0.046,0.284,0.028,1.6687,2907.9212
21,0.291,0.071,0.26,0.064,1.7868,3041.1237
28,0.41,0.05,0.32,0.028,2.0747,3387.0627
35,0.381,0.011,0.302,0.006,2.0609,3266.4563
