points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
319,0.293,0.044,0.421,0.041,266.7257,0.0
9,0.21,0.065,0.311,0.076,3.5958,933.7701
18,0.213,0.039,0.328,0.045,4.2318,919.2298
27,0.223,0.04,0.351,0.052,4.6586,936.8897
36,0.226,0.03,0.355,0.034,5.6364,1173.2784
45,0.231,0.034,0.371,0.034,6.1445,1322.9475
