points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
720,0.004,0.004,0.01,0.01,0.5919,0
10,0.049,0.031,0.066,0.007,2.6718,4309.116
20,0.027,0.02,0.053,0.01,5.3094,4917.9137
30,0.029,0.019,0.064,0.008,5.0679,5464.953
40,0.021,0.015,0.059,0.005,5.6977,5605.7852
50,0.024,0.006,0.067,0.012,6.2736,6476.2753
