points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.462,0.094,0.468,0.024,0.6926,0.0
7,0.382,0.134,0.394,0.144,1.9983,3030.9765
14,0.348,0.124,0.403,0.1,1.9959,3866.7789
21,0.27,0.027,0.28,0.032,1.7908,3843.6418
28,0.486,0.016,0.433,0.024,2.0417,3421.1845
35,0.455,0.045,0.446,0.063,2.1445,3618.5867
