points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
60,0.598,0.03,0.77,0.034,0.8904,0
6,0.401,0.189,0.537,0.232,2.0991,3064.3789
12,0.502,0.183,0.654,0.215,2.1823,3334.4078
18,0.583,0.058,0.751,0.061,2.0101,3170.7994
24,0.592,0.041,0.763,0.039,1.9749,3155.8945
30,0.601,0.014,0.775,0.013,1.9439,3169.6398
