points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
512,0.375,0.045,0.581,0.036,2.8836,0.0
10,0.22,0.067,0.398,0.096,5.2667,8589.9697
20,0.246,0.101,0.433,0.148,5.2099,8582.8041
30,0.299,0.103,0.492,0.133,10.0093,12463.4329
40,0.317,0.074,0.522,0.088,10.6786,12998.4701
50,0.335,0.053,0.548,0.05,10.1884,12472.0652
