points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
1639,0.053,0.0,0.061,0.0,4.3649,0.0
11,0.139,0.102,0.165,0.118,14.8164,13427.3964
22,0.139,0.089,0.179,0.11,18.0461,19120.6952
33,0.108,0.08,0.141,0.114,11.96,16165.8436
44,0.099,0.061,0.127,0.081,12.8925,14579.3759
55,0.072,0.035,0.09,0.056,10.6576,11549.105
