points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.302,0.03,0.504,0.017,32.3102,0
7,0.402,0.021,0.439,0.03,19.5058,3147.4251
14,0.288,0.061,0.445,0.052,16.1789,2922.3927
21,0.33,0.012,0.437,0.045,18.5426,3369.6486
28,0.287,0.015,0.456,0.035,21.6178,3480.2341
35,0.275,0.014,0.461,0.034,22.9566,4392.8122
