points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
256,0.344,0.015,0.523,0.012,7.9034,0.0
9,0.207,0.023,0.372,0.031,11.1716,15019.7111
18,0.197,0.04,0.361,0.068,11.6663,15079.9306
27,0.23,0.064,0.395,0.094,12.6061,16341.2863
36,0.24,0.062,0.41,0.092,17.9952,17778.6978
45,0.267,0.045,0.446,0.062,18.0479,17610.537
