points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
84,0.069,0.041,0.048,0.031,136.9754,0.0
7,0.126,0.067,0.1,0.062,25.6312,7907.7531
14,0.058,0.05,0.041,0.037,41.982,7233.1434
21,0.033,0.013,0.022,0.009,49.6306,8675.2478
28,0.04,0.007,0.027,0.005,64.089,8208.6046
35,0.044,0.008,0.03,0.006,74.5928,7973.5184
