points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
900,0.059,0.018,0.09,0.023,1400.8039,0.0
10,0.019,0.011,0.035,0.018,6.9751,1770.1987
20,0.044,0.025,0.062,0.035,8.6426,2997.9774
30,0.051,0.013,0.071,0.024,10.7066,2728.3622
40,0.051,0.012,0.07,0.026,10.9334,3650.844
50,0.047,0.013,0.069,0.028,13.2228,4856.6694
