points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
720,0.076,0.032,0.078,0.026,2699.8344,0
10,0.005,0.003,0.009,0.002,10.7417,2607.6967
20,0.006,0.003,0.011,0.005,14.9525,2795.9808
30,0.02,0.008,0.025,0.01,16.1496,2906.0809
40,0.033,0.011,0.034,0.01,17.4978,3213.2994
50,0.034,0.006,0.034,0.005,21.4348,3302.6116
