points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,-0.005,0.0,0.004,0.001,41.2137,0.0
7,-0.004,0.0,0.001,0.001,9.621,5044.7658
14,-0.003,0.002,0.003,0.002,11.4631,4745.1792
21,-0.001,0.005,0.001,0.0,13.9128,5237.881
28,-0.003,0.002,0.001,0.001,13.8844,5897.962
35,-0.004,0.001,0.001,0.001,15.8767,5316.379
