points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
65,0.104,0.081,0.073,0.071,71.3012,0.0
7,0.017,0.049,0.049,0.011,24.0039,5578.9858
14,0.28,0.108,0.223,0.088,21.3907,7314.6048
21,0.317,0.029,0.254,0.024,21.6123,7142.3035
28,0.311,0.017,0.241,0.01,27.5657,6236.3319
35,0.284,0.036,0.222,0.016,34.9521,7110.6087
