points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
99,0.069,0.019,0.28,0.021,208.7578,0.0
7,0.024,0.011,0.166,0.047,77.5015,6678.0712
14,0.049,0.009,0.206,0.05,76.1718,6659.7823
21,0.064,0.007,0.221,0.049,83.2533,7182.6582
28,0.065,0.01,0.24,0.044,82.5651,8469.7166
35,0.07,0.013,0.259,0.032,89.7558,7223.6055
