points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
286,0.433,0.243,0.424,0.24,0.0603,0
9,0.371,0.228,0.339,0.205,0.2051,617.229
18,0.074,0.014,0.087,0.025,0.1937,463.5981
27,0.112,0.002,0.086,0.001,0.1972,404.4738
36,0.508,0.008,0.437,0.005,0.4144,479.4828
45,0.586,0.024,0.566,0.024,0.4067,438.8966
