points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
350,0.352,0.121,0.417,0.127,174.8104,0.0
9,0.028,0.026,0.02,0.032,1.8398,562.282
18,0.328,0.01,0.418,0.006,1.9324,579.2553
27,0.294,0.031,0.378,0.02,2.115,586.6316
36,0.361,0.042,0.402,0.047,2.2693,639.8354
45,0.447,0.027,0.507,0.034,2.0193,548.0279
