points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
235,-0.031,0.001,0.093,0.002,1.3027,0.0
8,-0.002,0.013,0.115,0.01,3.0356,6672.9254
16,-0.025,0.014,0.08,0.023,3.5387,6617.5401
24,-0.025,0.013,0.071,0.03,3.695,6518.0563
32,-0.023,0.016,0.081,0.013,3.6294,6923.1977
40,-0.031,0.004,0.079,0.028,7.0534,9330.1448
