points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
24,0.004,0.002,0.006,0.002,48.6113,0.0
5,0.016,0.016,0.016,0.017,13.6183,5309.5813
10,0.011,0.013,0.013,0.015,19.6291,6551.9822
15,0.005,0.008,0.004,0.006,30.9744,7097.4459
20,0.046,0.101,0.037,0.08,34.1053,6401.4649
25,0.001,0.001,0.002,0.001,32.1921,7141.8686
