points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
900,-0.001,0.005,0.0,0.004,0.3137,0.0
10,-0.001,0.001,-0.0,0.001,1.1211,2036.8761
20,-0.0,0.001,0.001,0.001,2.7477,3269.9619
30,-0.003,0.001,0.0,0.0,2.9619,3342.6724
40,-0.003,0.0,-0.001,0.0,4.1591,5301.8781
50,-0.002,0.0,-0.0,0.001,3.5272,5461.8872
