points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
277,0.022,0.018,0.015,0.014,464.6571,0.0
9,0.003,0.002,0.002,0.001,3.8705,1541.9305
18,0.011,0.011,0.008,0.008,6.9557,1679.8066
27,0.017,0.018,0.012,0.013,8.4291,1746.9592
36,0.014,0.015,0.01,0.011,11.0737,1985.677
45,0.012,0.011,0.009,0.008,11.3665,2703.6418
