points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.276,0.12,0.402,0.016,30.0331,0.0
7,0.299,0.023,0.38,0.048,17.4825,3056.9404
14,0.248,0.039,0.361,0.045,13.5903,3201.8317
21,0.275,0.031,0.372,0.058,18.5546,3007.5502
28,0.281,0.047,0.394,0.01,20.4396,3551.7177
35,0.275,0.028,0.395,0.009,21.8857,3807.5553
