points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
277,0.05,0.027,0.037,0.02,426.933,0.0
9,0.015,0.016,0.011,0.012,4.9958,1658.9667
18,0.041,0.036,0.032,0.026,6.6028,1891.8628
27,0.039,0.027,0.029,0.02,7.8941,1911.8574
36,0.034,0.023,0.025,0.017,10.1893,2121.1019
45,0.033,0.019,0.024,0.014,12.148,2316.5216
