points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
512,0.021,0.034,0.016,0.026,0.0496,0
10,0.049,0.023,0.062,0.029,0.1303,226.7511
20,-0.008,0.007,-0.006,0.006,0.1523,246.2373
30,0.071,0.01,0.07,0.008,0.4304,407.1906
40,0.042,0.002,0.032,0.001,0.3302,379.3864
50,0.047,0.004,0.037,0.003,0.3241,357.951
